,index,y_test,y_pred,y_proba_0,y_proba_1
184,157766,0,0,0.9996485370566168,0.0003514629433832949
185,110723,0,0,0.9994945165809811,0.0005054834190189382
186,264455,0,0,0.9991589764057279,0.0008410235942724166
187,209535,0,0,0.9912240976696579,0.00877590233034279
188,206172,0,0,0.9999674411103538,3.255888964626531e-05
189,219751,0,0,0.9988924168192961,0.0011075831807038736
190,670,0,0,0.9997763844008338,0.00022361559916634366
191,47133,0,0,0.9988405104726241,0.001159489527376053
192,267309,0,0,0.9997711032787225,0.00022889672127748592
193,169394,0,0,0.9994566465807955,0.0005433534192043532
194,226921,0,0,0.9986694032023867,0.0013305967976131637
195,63846,0,0,0.9996966358648381,0.00030336413516167534
196,184638,0,0,0.9978125055709027,0.0021874944290968404
197,13922,0,0,0.9992455830852872,0.0007544169147125178
198,187130,0,0,0.999977482984896,2.2517015104098698e-05
199,142360,0,0,0.9998570709823531,0.00014292901764695768
200,92202,0,0,0.9995405220736011,0.00045947792639868207
201,34033,0,0,0.9999781460638053,2.1853936194659694e-05
202,151957,0,0,0.9999002445832684,9.975541673142298e-05
203,84659,0,0,0.9984512516565396,0.0015487483434603244
204,6226,0,0,0.9974929703983062,0.002507029601693846
205,59822,0,0,0.9993005359094318,0.0006994640905681941
206,130287,0,0,0.9997768580319881,0.0002231419680119118
207,236500,0,0,0.9979033216536838,0.002096678346316437
208,74348,0,0,0.9994632276285945,0.0005367723714054832
209,263560,0,0,0.9998883154002256,0.00011168459977455397
210,40806,0,0,0.994079019925198,0.005920980074802045
211,197705,0,0,0.9985665312885181,0.0014334687114818103
212,194146,0,0,0.987935111220909,0.012064888779090906
213,157015,0,0,0.9947551264700162,0.005244873529983717
214,232787,0,0,0.9998117886722183,0.00018821132778182415
215,109760,0,0,0.9991026299357405,0.0008973700642591659
216,174431,0,0,0.9996998502979512,0.000300149702048645
217,94203,0,0,0.9996807914574852,0.0003192085425150974
218,241297,0,0,0.9999059420950418,9.40579049582709e-05
219,161603,0,0,0.9998671772463513,0.00013282275364859
220,252079,0,0,0.9994033258738299,0.0005966741261703837
221,184178,0,0,0.9999173362548304,8.266374516957461e-05
222,11630,0,0,0.994906749789399,0.005093250210600983
223,92437,0,0,0.998967175407595,0.0010328245924050466
224,226294,0,0,0.9990838284966266,0.0009161715033735682
225,144947,0,0,0.9988911170652934,0.001108882934706623
226,278057,0,0,0.9999228507344832,7.714926551683602e-05
227,59527,0,0,0.9873029065241274,0.01269709347587254
228,283156,0,0,0.9987246812634499,0.0012753187365499388
229,267394,0,0,0.9999694892380924,3.0510761907532644e-05
230,2891,0,0,0.9994923144389474,0.0005076855610529619
231,209393,0,0,0.9991080530568537,0.0008919469431461742
232,195216,0,0,0.9997058945392452,0.00029410546075482645
233,74072,0,0,0.9994548168528194,0.0005451831471804928
234,116135,0,0,0.9998467993944717,0.00015320060552831476
235,171697,0,0,0.9987283010817513,0.0012716989182488677
236,261348,0,0,0.9906092112085652,0.009390788791435095
237,63194,0,0,0.9998195334369533,0.00018046656304692395
238,181683,0,0,0.9998272339607257,0.00017276603927456947
239,161788,0,0,0.999067652611144,0.0009323473888558408
240,240522,0,0,0.9964442885146049,0.003555711485395111
241,136032,0,0,0.9999175054058306,8.249459416940743e-05
242,134750,0,0,0.9998128197046039,0.00018718029539611296
243,140170,0,0,0.9994972242800619,0.0005027757199378742
244,151759,0,0,0.9995849480116048,0.0004150519883950242
245,109115,0,0,0.9999203580083054,7.964199169437411e-05
246,215960,0,0,0.9999459025422432,5.409745775686871e-05
247,159050,0,0,0.999644586364915,0.00035541363508499664
248,13915,0,0,0.9926734761351043,0.007326523864895965
249,184001,0,0,0.9998760700844989,0.00012392991550120975
250,229676,0,0,0.9995946251285492,0.0004053748714505606
251,221983,0,0,0.999992503419979,7.496580020893505e-06
252,81731,0,0,0.9996913454217943,0.000308654578205753
253,121604,0,0,0.9998980062594786,0.00010199374052150261
254,236911,0,0,0.9999151354300223,8.486456997778435e-05
255,139788,0,0,0.999972079774503,2.7920225496947263e-05
256,53634,0,0,0.9988844963614913,0.0011155036385087512
257,90475,0,0,0.9993653346471646,0.0006346653528353959
258,46534,0,0,0.9996259957878464,0.0003740042121537435
259,187255,0,0,0.9987770688133608,0.001222931186638806
260,67342,0,0,0.9994711938387709,0.0005288061612290008
261,54094,0,0,0.993924633236075,0.00607536676392522
262,142607,0,0,0.999861971084348,0.00013802891565205773
263,209574,0,0,0.9998354962395772,0.0001645037604226942
264,7880,0,0,0.9994146842042584,0.0005853157957416773
265,176425,0,0,0.9995237042603575,0.0004762957396424084
266,114781,0,0,0.9994749954874114,0.0005250045125887559
267,200516,0,0,0.9998859832611912,0.00011401673880863904
268,151883,0,0,0.9916612899993749,0.008338710000624937
269,608,0,0,0.9936222452467259,0.006377754753274668
270,144515,0,0,0.9948714315484527,0.005128568451547399
271,210186,0,0,0.9963141139605084,0.003685886039492056
272,205809,0,0,0.9999323874915578,6.761250844212761e-05
273,15222,0,0,0.999950713419001,4.9286580998988925e-05
274,205113,0,0,0.9998932743584745,0.00010672564152533434
275,175043,0,0,0.999880023768605,0.00011997623139522639
276,112559,0,0,0.9884380991046265,0.011561900895373532
277,48682,0,0,0.9940028816859113,0.005997118314088983
278,58598,0,0,0.9998537879778729,0.0001462120221271336
279,26688,0,0,0.9998140701832692,0.00018592981673097318
280,865,0,0,0.9905259741576099,0.00947402584239029
281,216548,0,0,0.9996871234214304,0.0003128765785695233
282,77214,0,0,0.9999706013876792,2.9398612320793403e-05
283,202269,0,0,0.9981081330313526,0.0018918669686469821
284,82685,0,0,0.9957476747686022,0.004252325231397752
285,15730,0,0,0.9998717295563948,0.00012827044360506305
286,5688,0,0,0.9975053023365344,0.0024946976634656007
287,115400,0,0,0.9901272961526382,0.009872703847361919
288,148082,0,0,0.9984395531724225,0.0015604468275775025
289,219169,0,0,0.9999539819566939,4.6018043305986244e-05
290,76625,0,0,0.9998413334284711,0.00015866657152908907
291,141423,0,0,0.9999583969167855,4.1603083214665743e-05
292,180985,0,0,0.9999941929536965,5.807046303510354e-06
293,19998,0,0,0.999283350114553,0.0007166498854469987
294,242940,0,0,0.9999646431953986,3.535680460151288e-05
295,10579,0,0,0.9923842070800855,0.0076157929199146815
296,240567,0,0,0.999687653219631,0.0003123467803689698
297,142363,0,0,0.9999842606171776,1.5739382822410988e-05
298,82453,0,0,0.9998028982980091,0.00019710170199100906
299,281930,0,0,0.9998562696923894,0.0001437303076104759
300,218891,0,0,0.9997261432565898,0.0002738567434100656
301,69471,0,0,0.9971226819749175,0.0028773180250824992
302,49143,0,0,0.9998851385321593,0.00011486146784077278
303,168602,0,0,0.9996896644469646,0.0003103355530355898
304,18038,0,0,0.9992443850940158,0.0007556149059842507
305,274372,0,0,0.9999144730661947,8.552693380536061e-05
306,235001,0,0,0.9996160430577352,0.0003839569422647736
307,238697,0,0,0.9987377220597646,0.0012622779402354574
308,275155,0,0,0.9998057463552807,0.0001942536447193273
309,127571,0,0,0.9927171861387035,0.0072828138612968715
310,208152,0,0,0.9999279689788048,7.203102119517218e-05
311,143648,0,0,0.999955684277142,4.431572285804501e-05
312,199168,0,0,0.9984419835664354,0.0015580164335643998
313,156185,0,0,0.9947548393425782,0.005245160657421767
314,115509,0,0,0.9981178876672899,0.001882112332709767
315,55983,0,0,0.9993196832338853,0.0006803167661145356
316,261545,0,0,0.9996225327308578,0.0003774672691422865
317,195934,0,0,0.9989657476427601,0.0010342523572398137
318,252407,0,0,0.9999018968468231,9.81031531769787e-05
319,126863,0,0,0.9997898377542814,0.000210162245718632
320,165894,0,0,0.9998417020969015,0.00015829790309881248
321,46122,0,0,0.9990519612836701,0.0009480387163296412
322,200091,0,0,0.9999750846423291,2.491535767088931e-05
323,75605,0,0,0.9996652318302074,0.00033476816979246545
324,139618,0,0,0.9989128355985971,0.0010871644014026848
325,86776,0,0,0.9970119773721153,0.002988022627884824
326,156975,0,0,0.9952130964912175,0.004786903508782329
327,63270,0,0,0.9999324255574643,6.757444253553902e-05
328,264859,0,0,0.9999773806312475,2.2619368752477092e-05
329,119061,0,0,0.9991308306677515,0.0008691693322486587
330,246198,0,0,0.9939235307940796,0.006076469205920657
331,161569,0,0,0.9932515288024375,0.006748471197562873
332,255354,0,0,0.9998701940190756,0.0001298059809243529
333,124010,0,0,0.9988210147315655,0.0011789852684341562
334,282281,0,0,0.999775613906615,0.0002243860933849091
335,211131,0,0,0.9997699093861196,0.00023009061388036336
336,264183,0,0,0.9917206628397026,0.008279337160297391
337,27038,0,0,0.999702971425978,0.0002970285740218997
338,125766,0,0,0.9998694676650658,0.000130532334934182
339,56676,0,0,0.9992111410591114,0.0007888589408886339
340,270596,0,0,0.9995410256134634,0.0004589743865366226
341,239901,0,0,0.9998835078109655,0.00011649218903455626
342,81691,0,0,0.9990013541400146,0.000998645859985347
343,55782,0,0,0.9998961128783839,0.0001038871216161791
344,127725,0,0,0.9991089828401062,0.0008910171598937702
345,190227,0,0,0.9957505324085926,0.004249467591407632
346,36232,0,0,0.9995365312999631,0.0004634687000368693
347,130840,0,0,0.999674409803393,0.00032559019660693
348,172249,0,0,0.998683158077156,0.0013168419228441234
349,159525,0,0,0.9985996352239495,0.0014003647760506218
350,67233,0,0,0.9999339980544817,6.600194551819492e-05
351,154983,0,0,0.99228891292401,0.0077110870759901865
352,186372,0,0,0.9998928230288736,0.00010717697112645907
353,280745,0,0,0.9986812533236469,0.0013187466763530551
354,194611,0,0,0.9993990121200895,0.0006009878799101647
355,99043,0,0,0.999638688323025,0.00036131167697495603
356,108474,0,0,0.9958200019475766,0.00417999805242321
357,272599,0,0,0.9959060403399715,0.004093959660028282
358,202953,0,0,0.9995450583568807,0.0004549416431194863
359,200163,0,0,0.9999187515575712,8.124844242906454e-05
360,223009,0,0,0.9974491370297255,0.002550862970274522
361,72621,0,0,0.9986372336970232,0.001362766302976643
362,265466,0,0,0.9990092362786072,0.0009907637213930523
363,196326,0,0,0.9997363222111635,0.0002636777888366413
364,205352,0,0,0.9971139756268182,0.002886024373181848
365,61202,0,0,0.9988016733083112,0.001198326691688607
366,135918,0,0,0.999260315641901,0.0007396843580992258
367,128088,0,0,0.9998388261744057,0.00016117382559430825
368,36401,0,0,0.999943190734878,5.680926512201619e-05
369,144698,0,0,0.9889007362328149,0.011099263767185293
370,61732,0,0,0.999356555331629,0.0006434446683708452
371,198623,0,0,0.9997876984412691,0.00021230155873077882
372,239622,0,0,0.9993566457583397,0.0006433542416602858
373,246372,0,0,0.99984530813927,0.00015469186072997396
374,221655,0,0,0.9997189788342052,0.000281021165794559
375,113001,0,0,0.9998760072348881,0.00012399276511155708
376,150551,0,0,0.9928073967325238,0.007192603267476097
377,277019,0,0,0.9999265850146878,7.341498531224431e-05
378,19883,0,0,0.9997100576467333,0.00028994235326678134
379,50746,0,0,0.9999330738332304,6.6926166769427e-05
380,267942,0,0,0.9955208088777739,0.004479191122226077
381,134460,0,0,0.9874297599677423,0.012570240032257589
382,236748,0,0,0.9825392317882404,0.017460768211759646
383,282185,0,0,0.9997988908057737,0.00020110919422643527
384,48030,0,0,0.9996120237896821,0.0003879762103178382
385,105349,0,0,0.9997529610888495,0.00024703891115042593
386,89550,0,0,0.9999486107419041,5.138925809576904e-05
387,21989,0,0,0.9999055928133506,9.440718664935177e-05
388,148520,0,0,0.997382542708973,0.002617457291027031
389,16512,0,0,0.9996478735979224,0.00035212640207742335
390,102358,0,0,0.998404294699951,0.001595705300048938
391,239671,0,0,0.9989607950477317,0.0010392049522685593
392,262005,0,0,0.9999332178916547,6.678210834546454e-05
393,121805,0,0,0.9999337830693565,6.621693064351064e-05
394,236720,0,0,0.9998600931694831,0.00013990683051707612
395,169437,0,0,0.9999577902703248,4.220972967530245e-05
396,267838,0,0,0.9998727142589648,0.00012728574103503895
397,31884,0,0,0.9998404200288563,0.0001595799711435543
398,159104,0,0,0.9999896013435584,1.0398656441675143e-05
399,80695,0,0,0.9999383871725869,6.161282741311597e-05
400,241157,0,0,0.9999510464070138,4.895359298615308e-05
401,174520,0,0,0.9996553603063283,0.0003446396936715337
402,63346,0,0,0.9998652973358384,0.00013470266416182254
403,122447,0,0,0.9996683179110083,0.0003316820889918874
404,101622,0,0,0.9991115232107558,0.000888476789244554
405,256758,0,0,0.9999232032492066,7.679675079348693e-05
406,218039,0,0,0.9994402529919509,0.0005597470080492988
407,25110,0,0,0.9992152214102914,0.0007847785897086172
408,122155,0,0,0.997023505029669,0.0029764949703313765
409,67458,0,0,0.9944430649608265,0.0055569350391736876
410,220210,0,0,0.9997212273324152,0.00027877266758490017
411,96259,0,0,0.9998946451922894,0.00010535480771057341
412,112785,0,0,0.999918507422095,8.14925779050059e-05
413,146265,0,0,0.9933093687159833,0.006690631284016863
414,270550,0,0,0.9999883069766606,1.1693023339232497e-05
415,158393,0,0,0.995343979150926,0.00465602084907415
416,263998,0,0,0.9998297892245115,0.00017021077548855113
417,252946,0,0,0.999888719932066,0.00011128006793405247
418,1820,0,0,0.9995216073892359,0.00047839261076409247
419,100682,0,0,0.9990106541982704,0.0009893458017297212
420,40360,0,0,0.9996407458589783,0.0003592541410217425
421,195915,0,0,0.9998705699652594,0.00012943003474064627
422,241708,0,0,0.999976007568269,2.3992431731008223e-05
423,191724,0,0,0.9990238946903653,0.0009761053096346615
424,208170,0,0,0.9998174818208027,0.00018251817919722686
425,5447,0,0,0.9932840025688827,0.006715997431117551
426,116296,0,0,0.999691316016957,0.00030868398304309243
427,213276,0,0,0.9862113484874291,0.013788651512570865
428,147231,0,0,0.9999709151924592,2.908480754102294e-05
429,133327,0,0,0.9999032546322643,9.674536773550521e-05
430,72003,0,0,0.999863542028546,0.00013645797145434742
431,100008,0,0,0.9998990475187384,0.00010095248126144005
432,122707,0,0,0.9997393317255332,0.00026066827446714647
433,50316,0,0,0.9999314781811063,6.852181889366283e-05
434,135955,0,0,0.9994750057810983,0.0005249942189017355
435,175514,0,0,0.9999465901288567,5.340987114341157e-05
436,125093,0,0,0.9997760233903265,0.00022397660967378352
437,196873,0,0,0.9988121034569097,0.0011878965430900037
438,65088,0,0,0.9997785691890101,0.000221430810989829
439,123145,0,0,0.9985080576399947,0.0014919423600053472
440,223992,0,0,0.9999457777962601,5.422220373975965e-05
441,215374,0,0,0.9999405630546356,5.943694536459599e-05
442,129320,0,0,0.9883529380251371,0.01164706197486295
443,206539,0,0,0.9992732553667597,0.0007267446332405244
444,209133,0,0,0.9999311410994254,6.885890057476435e-05
445,197095,0,0,0.9942086615760531,0.005791338423946592
446,23373,0,0,0.9998596606563105,0.0001403393436895169
447,272243,0,0,0.9998269421293844,0.00017305787061550225
448,55248,0,0,0.9994713189046079,0.0005286810953924582
449,68893,0,0,0.9999386309917638,6.1369008236128e-05
450,121402,0,0,0.9998520760310321,0.00014792396896780627
451,279266,0,0,0.9996878598814719,0.00031214011852801025
452,271428,0,0,0.9940131168460057,0.0059868831539942316
453,188203,0,0,0.9998437105664142,0.00015628943358589356
454,199888,0,0,0.9995452656041804,0.0004547343958193409
455,265826,0,0,0.9998657790178632,0.00013422098213664417
456,26092,0,0,0.9996380880346496,0.0003619119653500266
457,263557,0,0,0.9998155105772817,0.00018448942271844098
458,129941,0,0,0.9999045703435178,9.542965648215294e-05
459,233207,0,0,0.9978350320922074,0.0021649679077928394
460,63952,0,0,0.9989988259408947,0.001001174059104945
461,148511,0,0,0.9994020925236394,0.000597907476360884
462,160375,0,0,0.9999916235088193,8.376491180571999e-06
463,174689,0,0,0.9993963923891197,0.0006036076108800882
464,160101,0,0,0.999897020898777,0.0001029791012231295
465,264853,0,0,0.9999059141211678,9.408587883197851e-05
466,130161,0,0,0.9993513254261801,0.0006486745738197764
467,147404,0,0,0.9998922808548327,0.00010771914516708917
468,124247,0,0,0.9999034234564472,9.657654355268313e-05
469,30874,0,0,0.9994623350711441,0.0005376649288557671
470,52676,0,0,0.9997922277549016,0.0002077722450983949
471,42030,0,0,0.9990788595428204,0.0009211404571794554
472,223603,0,0,0.9995440862156287,0.0004559137843713782
473,217039,0,0,0.9997122969742344,0.00028770302576539236
474,48306,0,0,0.9988082018220014,0.0011917981779983788
475,18999,0,0,0.9985122631508965,0.0014877368491034604
476,163952,0,0,0.9998451938195976,0.00015480618040241467
477,273212,0,0,0.9998960782478971,0.00010392175210317543
478,232139,0,0,0.9999158322539423,8.41677460576976e-05
479,189246,0,0,0.9999708610037336,2.9138996266583036e-05
480,244558,0,0,0.9998451559884045,0.00015484401159560586
481,167740,0,0,0.9976548130541798,0.002345186945820585
482,60450,0,0,0.9987139392904344,0.0012860607095655835
483,240351,0,0,0.9999906031035519,9.39689644809894e-06
484,99757,0,0,0.9999377282095477,6.227179045231122e-05
485,107397,0,0,0.9998399122279915,0.0001600877720084601
486,5757,0,0,0.9973497307943806,0.0026502692056195824
487,38598,0,0,0.9997888790903862,0.00021112090961385968
488,270642,0,0,0.9942419932421729,0.00575800675782755
489,116213,0,0,0.999958721382794,4.127861720607119e-05
490,221702,0,0,0.9993881903373267,0.0006118096626734412
491,56203,0,0,0.9962740801743584,0.003725919825641683
492,168961,0,0,0.9990274055991104,0.0009725944008898008
493,40485,0,0,0.999923407621718,7.659237828205056e-05
494,94019,0,0,0.9997618763432611,0.00023812365673875943
495,71609,0,0,0.9999211753274224,7.882467257785089e-05
496,47685,0,0,0.9988541906626094,0.001145809337390936
497,249385,0,0,0.9997128448743416,0.00028715512565835
498,259375,0,0,0.9999045625374577,9.543746254227861e-05
