,index,y_test,y_pred,y_proba_0,y_proba_1
94,215814,0,0,1.0,0.0
95,200594,0,0,1.0,0.0
96,277124,0,0,1.0,0.0
97,79563,0,0,1.0,0.0
98,135795,0,0,1.0,0.0
99,169070,0,0,1.0,0.0
100,65186,0,0,1.0,0.0
101,245581,0,0,1.0,0.0
102,20110,0,0,1.0,0.0
103,125777,0,0,1.0,0.0
104,266502,0,0,1.0,0.0
105,243615,0,0,1.0,0.0
106,65091,0,0,1.0,0.0
107,20327,0,0,1.0,0.0
108,246503,0,0,1.0,0.0
109,30600,0,0,1.0,0.0
110,231262,0,0,1.0,0.0
111,35769,0,0,1.0,0.0
112,29090,0,0,1.0,0.0
113,170739,0,0,1.0,0.0
114,199449,0,0,1.0,0.0
115,154633,1,1,0.33,0.67
116,118166,0,0,1.0,0.0
117,107555,0,0,1.0,0.0
118,179848,0,0,1.0,0.0
119,262519,0,0,1.0,0.0
120,124506,0,0,1.0,0.0
121,251341,0,0,1.0,0.0
122,46649,0,0,1.0,0.0
123,19952,0,0,1.0,0.0
124,96250,0,0,1.0,0.0
125,143077,0,0,1.0,0.0
126,86772,0,0,1.0,0.0
127,174884,0,0,1.0,0.0
128,102152,0,0,1.0,0.0
129,2202,0,0,1.0,0.0
130,56259,0,0,1.0,0.0
131,155862,0,0,1.0,0.0
132,193858,0,0,1.0,0.0
133,68489,0,0,1.0,0.0
134,98931,0,0,1.0,0.0
135,42478,0,0,1.0,0.0
136,51358,0,0,1.0,0.0
137,193308,0,0,1.0,0.0
138,161142,0,0,1.0,0.0
139,172104,0,0,1.0,0.0
140,231025,0,0,1.0,0.0
141,241641,0,0,1.0,0.0
142,187311,0,0,1.0,0.0
143,1902,0,0,1.0,0.0
144,37995,0,0,1.0,0.0
145,278583,0,0,1.0,0.0
146,212122,0,0,1.0,0.0
147,145423,0,0,1.0,0.0
148,58890,0,0,1.0,0.0
149,100716,0,0,1.0,0.0
150,215792,0,0,1.0,0.0
151,115984,0,0,1.0,0.0
152,202030,0,0,1.0,0.0
153,169518,0,0,1.0,0.0
154,171624,0,0,1.0,0.0
155,126524,0,0,1.0,0.0
156,70916,0,0,1.0,0.0
157,81812,0,0,1.0,0.0
158,92808,0,0,1.0,0.0
159,79582,0,0,1.0,0.0
160,40788,0,0,1.0,0.0
161,237584,0,0,1.0,0.0
162,124682,0,0,1.0,0.0
163,2021,0,0,1.0,0.0
164,151984,0,0,1.0,0.0
165,224660,0,0,1.0,0.0
166,52243,0,0,1.0,0.0
167,153835,1,1,0.02,0.98
168,134934,0,0,1.0,0.0
169,274261,0,0,1.0,0.0
170,88371,0,0,1.0,0.0
171,198145,0,0,1.0,0.0
172,41762,0,0,1.0,0.0
173,127883,0,0,1.0,0.0
174,3342,0,0,1.0,0.0
175,107186,0,0,1.0,0.0
176,155473,0,0,1.0,0.0
177,263210,0,0,1.0,0.0
178,201445,0,0,1.0,0.0
179,235631,0,0,1.0,0.0
180,16639,0,0,1.0,0.0
181,149298,0,0,1.0,0.0
182,41974,0,0,1.0,0.0
183,173613,0,0,1.0,0.0
184,157766,0,0,1.0,0.0
185,110723,0,0,1.0,0.0
186,264455,0,0,1.0,0.0
187,209535,0,0,1.0,0.0
188,206172,0,0,1.0,0.0
189,219751,0,0,1.0,0.0
190,670,0,0,1.0,0.0
191,47133,0,0,1.0,0.0
192,267309,0,0,1.0,0.0
193,169394,0,0,1.0,0.0
194,226921,0,0,1.0,0.0
195,63846,0,0,1.0,0.0
196,184638,0,0,1.0,0.0
197,13922,0,0,1.0,0.0
198,187130,0,0,1.0,0.0
199,142360,0,0,1.0,0.0
200,92202,0,0,1.0,0.0
201,34033,0,0,1.0,0.0
202,151957,0,0,1.0,0.0
203,84659,0,0,1.0,0.0
204,6226,0,0,1.0,0.0
205,59822,0,0,1.0,0.0
206,130287,0,0,1.0,0.0
207,236500,0,0,1.0,0.0
208,74348,0,0,1.0,0.0
209,263560,0,0,1.0,0.0
210,40806,0,0,1.0,0.0
211,197705,0,0,1.0,0.0
212,194146,0,0,1.0,0.0
213,157015,0,0,1.0,0.0
214,232787,0,0,1.0,0.0
215,109760,0,0,1.0,0.0
216,174431,0,0,1.0,0.0
217,94203,0,0,1.0,0.0
218,241297,0,0,1.0,0.0
219,161603,0,0,1.0,0.0
220,252079,0,0,1.0,0.0
221,184178,0,0,1.0,0.0
222,11630,0,0,1.0,0.0
223,92437,0,0,1.0,0.0
224,226294,0,0,1.0,0.0
225,144947,0,0,1.0,0.0
226,278057,0,0,1.0,0.0
227,59527,0,0,1.0,0.0
228,283156,0,0,1.0,0.0
229,267394,0,0,1.0,0.0
230,2891,0,0,1.0,0.0
231,209393,0,0,1.0,0.0
232,195216,0,0,1.0,0.0
233,74072,0,0,1.0,0.0
234,116135,0,0,1.0,0.0
235,171697,0,0,1.0,0.0
236,261348,0,0,1.0,0.0
237,63194,0,0,1.0,0.0
238,181683,0,0,1.0,0.0
239,161788,0,0,1.0,0.0
240,240522,0,0,1.0,0.0
241,136032,0,0,1.0,0.0
242,134750,0,0,1.0,0.0
243,140170,0,0,1.0,0.0
244,151759,0,0,1.0,0.0
245,109115,0,0,1.0,0.0
246,215960,0,0,1.0,0.0
247,159050,0,0,1.0,0.0
248,13915,0,0,1.0,0.0
249,184001,0,0,1.0,0.0
250,229676,0,0,1.0,0.0
251,221983,0,0,1.0,0.0
252,81731,0,0,1.0,0.0
253,121604,0,0,1.0,0.0
254,236911,0,0,1.0,0.0
255,139788,0,0,1.0,0.0
256,53634,0,0,1.0,0.0
257,90475,0,0,1.0,0.0
258,46534,0,0,1.0,0.0
259,187255,0,0,1.0,0.0
260,67342,0,0,1.0,0.0
261,54094,0,0,1.0,0.0
262,142607,0,0,1.0,0.0
263,209574,0,0,1.0,0.0
264,7880,0,0,1.0,0.0
265,176425,0,0,1.0,0.0
266,114781,0,0,1.0,0.0
267,200516,0,0,1.0,0.0
268,151883,0,0,1.0,0.0
269,608,0,0,1.0,0.0
270,144515,0,0,1.0,0.0
271,210186,0,0,1.0,0.0
272,205809,0,0,1.0,0.0
273,15222,0,0,1.0,0.0
274,205113,0,0,1.0,0.0
275,175043,0,0,1.0,0.0
276,112559,0,0,1.0,0.0
277,48682,0,0,1.0,0.0
278,58598,0,0,1.0,0.0
279,26688,0,0,1.0,0.0
280,865,0,0,1.0,0.0
281,216548,0,0,1.0,0.0
282,77214,0,0,1.0,0.0
283,202269,0,0,1.0,0.0
284,82685,0,0,1.0,0.0
285,15730,0,0,1.0,0.0
286,5688,0,0,1.0,0.0
287,115400,0,0,1.0,0.0
288,148082,0,0,0.99,0.01
289,219169,0,0,1.0,0.0
290,76625,0,0,1.0,0.0
291,141423,0,0,1.0,0.0
292,180985,0,0,1.0,0.0
293,19998,0,0,1.0,0.0
294,242940,0,0,1.0,0.0
295,10579,0,0,1.0,0.0
296,240567,0,0,1.0,0.0
297,142363,0,0,1.0,0.0
298,82453,0,0,1.0,0.0
299,281930,0,0,1.0,0.0
300,218891,0,0,1.0,0.0
301,69471,0,0,1.0,0.0
302,49143,0,0,1.0,0.0
303,168602,0,0,1.0,0.0
304,18038,0,0,1.0,0.0
305,274372,0,0,1.0,0.0
306,235001,0,0,1.0,0.0
307,238697,0,0,1.0,0.0
308,275155,0,0,1.0,0.0
309,127571,0,0,1.0,0.0
310,208152,0,0,1.0,0.0
311,143648,0,0,1.0,0.0
312,199168,0,0,1.0,0.0
313,156185,0,0,1.0,0.0
314,115509,0,0,1.0,0.0
315,55983,0,0,1.0,0.0
316,261545,0,0,1.0,0.0
317,195934,0,0,1.0,0.0
318,252407,0,0,1.0,0.0
319,126863,0,0,1.0,0.0
320,165894,0,0,1.0,0.0
321,46122,0,0,1.0,0.0
322,200091,0,0,1.0,0.0
323,75605,0,0,1.0,0.0
324,139618,0,0,1.0,0.0
325,86776,0,0,1.0,0.0
326,156975,0,0,1.0,0.0
327,63270,0,0,1.0,0.0
328,264859,0,0,1.0,0.0
329,119061,0,0,1.0,0.0
330,246198,0,0,1.0,0.0
331,161569,0,0,1.0,0.0
332,255354,0,0,1.0,0.0
333,124010,0,0,1.0,0.0
334,282281,0,0,1.0,0.0
335,211131,0,0,1.0,0.0
336,264183,0,0,1.0,0.0
337,27038,0,0,1.0,0.0
338,125766,0,0,1.0,0.0
339,56676,0,0,1.0,0.0
340,270596,0,0,1.0,0.0
341,239901,0,0,1.0,0.0
342,81691,0,0,1.0,0.0
343,55782,0,0,1.0,0.0
344,127725,0,0,1.0,0.0
345,190227,0,0,1.0,0.0
346,36232,0,0,1.0,0.0
347,130840,0,0,1.0,0.0
348,172249,0,0,1.0,0.0
349,159525,0,0,1.0,0.0
350,67233,0,0,1.0,0.0
351,154983,0,0,1.0,0.0
352,186372,0,0,1.0,0.0
353,280745,0,0,1.0,0.0
354,194611,0,0,1.0,0.0
355,99043,0,0,1.0,0.0
356,108474,0,0,1.0,0.0
357,272599,0,0,1.0,0.0
358,202953,0,0,1.0,0.0
359,200163,0,0,1.0,0.0
360,223009,0,0,1.0,0.0
361,72621,0,0,1.0,0.0
362,265466,0,0,1.0,0.0
363,196326,0,0,1.0,0.0
364,205352,0,0,1.0,0.0
365,61202,0,0,1.0,0.0
366,135918,0,0,1.0,0.0
367,128088,0,0,1.0,0.0
368,36401,0,0,1.0,0.0
369,144698,0,0,1.0,0.0
370,61732,0,0,0.99,0.01
371,198623,0,0,1.0,0.0
372,239622,0,0,1.0,0.0
373,246372,0,0,1.0,0.0
374,221655,0,0,1.0,0.0
375,113001,0,0,1.0,0.0
376,150551,0,0,1.0,0.0
377,277019,0,0,1.0,0.0
378,19883,0,0,1.0,0.0
379,50746,0,0,1.0,0.0
380,267942,0,0,1.0,0.0
381,134460,0,0,1.0,0.0
382,236748,0,0,1.0,0.0
383,282185,0,0,1.0,0.0
384,48030,0,0,1.0,0.0
385,105349,0,0,1.0,0.0
386,89550,0,0,1.0,0.0
387,21989,0,0,1.0,0.0
388,148520,0,0,1.0,0.0
389,16512,0,0,1.0,0.0
390,102358,0,0,1.0,0.0
391,239671,0,0,1.0,0.0
392,262005,0,0,1.0,0.0
393,121805,0,0,1.0,0.0
394,236720,0,0,1.0,0.0
395,169437,0,0,1.0,0.0
396,267838,0,0,1.0,0.0
397,31884,0,0,1.0,0.0
398,159104,0,0,1.0,0.0
399,80695,0,0,1.0,0.0
400,241157,0,0,1.0,0.0
401,174520,0,0,1.0,0.0
402,63346,0,0,1.0,0.0
403,122447,0,0,1.0,0.0
404,101622,0,0,1.0,0.0
405,256758,0,0,1.0,0.0
406,218039,0,0,1.0,0.0
407,25110,0,0,1.0,0.0
408,122155,0,0,1.0,0.0
409,67458,0,0,1.0,0.0
410,220210,0,0,1.0,0.0
411,96259,0,0,1.0,0.0
412,112785,0,0,1.0,0.0
413,146265,0,0,1.0,0.0
414,270550,0,0,1.0,0.0
415,158393,0,0,1.0,0.0
416,263998,0,0,1.0,0.0
417,252946,0,0,1.0,0.0
418,1820,0,0,1.0,0.0
419,100682,0,0,1.0,0.0
420,40360,0,0,1.0,0.0
421,195915,0,0,1.0,0.0
422,241708,0,0,1.0,0.0
423,191724,0,0,1.0,0.0
424,208170,0,0,1.0,0.0
425,5447,0,0,1.0,0.0
426,116296,0,0,1.0,0.0
427,213276,0,0,0.95,0.05
428,147231,0,0,1.0,0.0
429,133327,0,0,1.0,0.0
430,72003,0,0,1.0,0.0
431,100008,0,0,1.0,0.0
432,122707,0,0,1.0,0.0
433,50316,0,0,1.0,0.0
434,135955,0,0,1.0,0.0
435,175514,0,0,1.0,0.0
436,125093,0,0,1.0,0.0
437,196873,0,0,1.0,0.0
438,65088,0,0,1.0,0.0
439,123145,0,0,1.0,0.0
440,223992,0,0,1.0,0.0
441,215374,0,0,1.0,0.0
442,129320,0,0,1.0,0.0
443,206539,0,0,1.0,0.0
444,209133,0,0,1.0,0.0
445,197095,0,0,1.0,0.0
446,23373,0,0,1.0,0.0
447,272243,0,0,1.0,0.0
448,55248,0,0,1.0,0.0
449,68893,0,0,1.0,0.0
450,121402,0,0,1.0,0.0
451,279266,0,0,1.0,0.0
452,271428,0,0,1.0,0.0
453,188203,0,0,1.0,0.0
454,199888,0,0,1.0,0.0
455,265826,0,0,1.0,0.0
456,26092,0,0,1.0,0.0
457,263557,0,0,1.0,0.0
458,129941,0,0,1.0,0.0
459,233207,0,0,1.0,0.0
460,63952,0,0,1.0,0.0
461,148511,0,0,1.0,0.0
462,160375,0,0,1.0,0.0
463,174689,0,0,1.0,0.0
464,160101,0,0,1.0,0.0
465,264853,0,0,1.0,0.0
466,130161,0,0,1.0,0.0
467,147404,0,0,1.0,0.0
468,124247,0,0,1.0,0.0
469,30874,0,0,1.0,0.0
470,52676,0,0,1.0,0.0
471,42030,0,0,1.0,0.0
472,223603,0,0,1.0,0.0
473,217039,0,0,1.0,0.0
474,48306,0,0,1.0,0.0
475,18999,0,0,1.0,0.0
476,163952,0,0,1.0,0.0
477,273212,0,0,1.0,0.0
478,232139,0,0,1.0,0.0
479,189246,0,0,1.0,0.0
480,244558,0,0,1.0,0.0
481,167740,0,0,1.0,0.0
482,60450,0,0,1.0,0.0
483,240351,0,0,1.0,0.0
484,99757,0,0,1.0,0.0
485,107397,0,0,1.0,0.0
486,5757,0,0,1.0,0.0
487,38598,0,0,1.0,0.0
488,270642,0,0,1.0,0.0
489,116213,0,0,1.0,0.0
490,221702,0,0,1.0,0.0
491,56203,0,0,1.0,0.0
492,168961,0,0,1.0,0.0
493,40485,0,0,1.0,0.0
494,94019,0,0,1.0,0.0
495,71609,0,0,1.0,0.0
496,47685,0,0,0.99,0.01
497,249385,0,0,1.0,0.0
498,259375,0,0,1.0,0.0
499,140907,0,0,0.99,0.01
500,715,0,0,1.0,0.0
501,26223,0,0,0.99,0.01
502,31568,0,0,1.0,0.0
503,37503,0,0,1.0,0.0
504,47453,0,0,1.0,0.0
505,142286,0,0,1.0,0.0
506,171311,0,0,1.0,0.0
507,203204,0,0,1.0,0.0
508,198931,0,0,1.0,0.0
509,46390,0,0,1.0,0.0
510,199221,0,0,1.0,0.0
511,148773,0,0,1.0,0.0
512,257203,0,0,1.0,0.0
513,56802,0,0,0.99,0.01
514,68376,0,0,1.0,0.0
515,192699,0,0,1.0,0.0
516,35520,0,0,1.0,0.0
517,238533,0,0,1.0,0.0
518,121155,0,0,1.0,0.0
519,175670,0,0,1.0,0.0
520,127344,0,0,1.0,0.0
521,265534,0,0,1.0,0.0
522,102220,0,0,1.0,0.0
523,229406,0,0,1.0,0.0
524,79133,0,0,1.0,0.0
525,152669,0,0,1.0,0.0
526,6686,0,0,1.0,0.0
527,85284,0,0,1.0,0.0
528,152849,0,0,1.0,0.0
529,256686,0,0,1.0,0.0
530,239986,0,0,1.0,0.0
531,81295,0,0,1.0,0.0
532,43556,0,0,1.0,0.0
533,199734,0,0,1.0,0.0
534,162474,0,0,1.0,0.0
535,11930,0,0,1.0,0.0
536,38732,0,0,1.0,0.0
537,193293,0,0,1.0,0.0
538,266847,0,0,1.0,0.0
539,186075,0,0,1.0,0.0
540,243114,0,0,1.0,0.0
541,259692,0,0,1.0,0.0
542,66588,0,0,1.0,0.0
543,280606,0,0,1.0,0.0
544,213144,0,0,1.0,0.0
545,59250,0,0,1.0,0.0
546,180169,0,0,1.0,0.0
547,29813,0,0,1.0,0.0
548,276063,0,0,1.0,0.0
549,73194,0,0,1.0,0.0
550,205533,0,0,1.0,0.0
551,260584,0,0,1.0,0.0
552,146645,0,0,1.0,0.0
553,267645,0,0,1.0,0.0
554,62104,0,0,1.0,0.0
555,79301,0,0,1.0,0.0
556,127295,0,0,1.0,0.0
557,43820,0,0,1.0,0.0
558,12800,0,0,1.0,0.0
559,74168,0,0,1.0,0.0
560,122082,0,0,1.0,0.0
561,169552,0,0,1.0,0.0
562,237710,0,0,1.0,0.0
563,92842,0,0,1.0,0.0
564,14373,0,0,1.0,0.0
565,103841,0,0,1.0,0.0
566,96932,0,0,1.0,0.0
567,101166,0,0,1.0,0.0
568,30530,0,0,1.0,0.0
569,2991,0,0,1.0,0.0
570,270430,0,0,1.0,0.0
571,133301,0,0,1.0,0.0
572,144857,0,0,1.0,0.0
573,167875,0,0,1.0,0.0
574,199119,0,0,1.0,0.0
575,172729,0,0,1.0,0.0
576,9972,0,0,1.0,0.0
577,107551,0,0,1.0,0.0
578,34058,0,0,1.0,0.0
579,85731,0,0,1.0,0.0
580,91987,0,0,1.0,0.0
581,45255,0,0,1.0,0.0
582,102836,0,0,1.0,0.0
583,88013,0,0,1.0,0.0
584,607,0,0,1.0,0.0
585,186826,0,0,1.0,0.0
586,214324,0,0,1.0,0.0
587,197475,0,0,1.0,0.0
588,77406,0,0,1.0,0.0
589,262422,0,0,1.0,0.0
590,219977,0,0,1.0,0.0
591,172571,0,0,1.0,0.0
592,211259,0,0,1.0,0.0
593,31713,0,0,1.0,0.0
594,51771,0,0,1.0,0.0
595,53155,0,0,1.0,0.0
596,65410,0,0,1.0,0.0
597,249942,0,0,1.0,0.0
598,106384,0,0,1.0,0.0
599,280119,0,0,1.0,0.0
600,182941,0,0,1.0,0.0
601,221014,0,0,1.0,0.0
602,233794,0,0,1.0,0.0
603,155019,0,0,0.99,0.01
604,61536,0,0,1.0,0.0
605,112742,0,0,1.0,0.0
606,164240,0,0,1.0,0.0
607,110956,0,0,1.0,0.0
608,162144,0,0,1.0,0.0
609,135933,0,0,1.0,0.0
610,185628,0,0,1.0,0.0
611,279082,0,0,1.0,0.0
612,27474,0,0,1.0,0.0
613,277177,0,0,1.0,0.0
614,91772,0,0,1.0,0.0
615,1751,0,0,1.0,0.0
616,97141,0,0,1.0,0.0
617,68014,0,0,1.0,0.0
618,98023,0,0,1.0,0.0
619,144066,0,0,1.0,0.0
620,168834,0,0,1.0,0.0
621,47242,0,0,1.0,0.0
622,72406,0,0,1.0,0.0
623,258144,0,0,1.0,0.0
624,260411,0,0,1.0,0.0
625,28606,0,0,1.0,0.0
626,13784,0,0,0.93,0.07
627,78447,0,0,1.0,0.0
628,90995,0,0,0.99,0.01
629,23301,0,0,1.0,0.0
630,178523,0,0,1.0,0.0
631,64788,0,0,1.0,0.0
632,229738,0,0,1.0,0.0
633,232571,0,0,1.0,0.0
634,279030,0,0,1.0,0.0
635,253073,0,0,1.0,0.0
636,99927,0,0,1.0,0.0
637,252002,0,0,1.0,0.0
638,84473,0,0,1.0,0.0
639,72683,0,0,1.0,0.0
640,230737,0,0,1.0,0.0
641,276777,0,0,1.0,0.0
642,234222,0,0,1.0,0.0
643,301,0,0,1.0,0.0
644,226514,0,0,1.0,0.0
645,139958,0,0,1.0,0.0
646,264521,0,0,1.0,0.0
647,223962,0,0,1.0,0.0
648,34421,0,0,1.0,0.0
649,222207,0,0,1.0,0.0
650,66193,0,0,1.0,0.0
651,264735,0,0,1.0,0.0
652,20993,0,0,1.0,0.0
653,2443,0,0,1.0,0.0
654,241551,0,0,1.0,0.0
655,212278,0,0,1.0,0.0
656,209809,0,0,1.0,0.0
657,120703,0,0,1.0,0.0
658,208417,0,0,1.0,0.0
659,80171,0,0,1.0,0.0
660,122992,0,0,1.0,0.0
661,187025,0,0,1.0,0.0
662,237909,0,0,1.0,0.0
663,93820,0,0,1.0,0.0
664,261670,0,0,1.0,0.0
665,264999,0,0,1.0,0.0
666,254931,0,0,1.0,0.0
667,279677,0,0,1.0,0.0
668,80003,0,0,1.0,0.0
669,171713,0,0,1.0,0.0
670,281321,0,0,1.0,0.0
671,115046,0,0,1.0,0.0
672,283264,0,0,1.0,0.0
673,21564,0,0,1.0,0.0
674,154882,0,0,1.0,0.0
675,46076,0,0,1.0,0.0
676,4328,0,0,1.0,0.0
677,186640,0,0,1.0,0.0
678,171702,0,0,0.99,0.01
679,213368,0,0,1.0,0.0
680,99559,0,0,1.0,0.0
681,131938,0,0,1.0,0.0
682,148533,0,0,1.0,0.0
683,224943,0,0,1.0,0.0
684,209607,0,0,1.0,0.0
685,14038,0,0,1.0,0.0
686,69303,0,0,1.0,0.0
687,232299,0,0,1.0,0.0
688,172074,0,0,1.0,0.0
689,163992,0,0,1.0,0.0
690,51257,0,0,1.0,0.0
691,47208,0,0,1.0,0.0
692,130648,0,0,1.0,0.0
693,174985,0,0,1.0,0.0
694,146587,0,0,1.0,0.0
695,218457,0,0,1.0,0.0
696,193443,0,0,0.99,0.01
697,258362,0,0,1.0,0.0
698,14316,0,0,1.0,0.0
699,47733,0,0,1.0,0.0
700,238813,0,0,1.0,0.0
701,45804,0,0,1.0,0.0
702,138815,0,0,1.0,0.0
703,87617,0,0,1.0,0.0
704,225804,0,0,1.0,0.0
705,125735,0,0,1.0,0.0
706,246486,0,0,1.0,0.0
707,6444,0,0,1.0,0.0
708,35940,0,0,1.0,0.0
709,200687,0,0,1.0,0.0
710,36307,0,0,1.0,0.0
711,198411,0,0,1.0,0.0
712,253634,0,0,1.0,0.0
713,139464,0,0,1.0,0.0
714,20149,0,0,1.0,0.0
715,179676,0,0,1.0,0.0
716,150500,0,0,1.0,0.0
717,159692,0,0,1.0,0.0
718,203290,0,0,1.0,0.0
719,137434,0,0,1.0,0.0
720,25414,0,0,1.0,0.0
721,258175,0,0,1.0,0.0
722,79173,0,0,1.0,0.0
723,78634,0,0,1.0,0.0
724,105019,0,0,1.0,0.0
725,30380,0,0,1.0,0.0
726,222586,0,0,1.0,0.0
727,24255,0,0,1.0,0.0
728,151021,0,0,1.0,0.0
729,223136,0,0,1.0,0.0
730,5972,0,0,1.0,0.0
731,31260,0,0,1.0,0.0
732,82454,0,0,1.0,0.0
733,168908,0,0,1.0,0.0
734,215837,0,0,1.0,0.0
735,42629,0,0,1.0,0.0
736,148001,0,0,1.0,0.0
737,141465,0,0,0.99,0.01
738,74872,0,0,1.0,0.0
739,122690,0,0,1.0,0.0
740,78903,0,0,1.0,0.0
741,269338,0,0,1.0,0.0
742,269392,0,0,1.0,0.0
743,216017,0,0,1.0,0.0
744,19726,0,0,1.0,0.0
745,140562,0,0,1.0,0.0
746,23347,0,0,1.0,0.0
747,59981,0,0,1.0,0.0
748,95403,0,0,1.0,0.0
749,132168,0,0,1.0,0.0
750,243346,0,0,1.0,0.0
751,12079,0,0,1.0,0.0
752,229266,0,0,1.0,0.0
753,162191,0,0,1.0,0.0
754,140052,0,0,1.0,0.0
755,109308,0,0,1.0,0.0
756,249072,0,0,1.0,0.0
757,118230,0,0,1.0,0.0
758,199124,0,0,1.0,0.0
759,159348,0,0,1.0,0.0
760,22517,0,0,1.0,0.0
761,46829,0,0,1.0,0.0
762,278535,0,0,1.0,0.0
763,56589,0,0,1.0,0.0
764,273497,0,0,1.0,0.0
765,63582,0,0,1.0,0.0
766,249500,0,0,1.0,0.0
767,239533,0,0,1.0,0.0
768,265971,0,0,1.0,0.0
769,95946,0,0,1.0,0.0
770,273100,0,0,1.0,0.0
771,181728,0,0,1.0,0.0
772,162859,0,0,1.0,0.0
773,108456,0,0,1.0,0.0
774,113808,0,0,1.0,0.0
775,30074,0,0,1.0,0.0
776,170218,0,0,1.0,0.0
777,139502,0,0,1.0,0.0
778,73335,0,0,1.0,0.0
779,162997,0,0,1.0,0.0
780,124990,0,0,1.0,0.0
781,116002,0,0,1.0,0.0
782,101047,0,0,1.0,0.0
783,179239,0,0,1.0,0.0
784,75926,0,0,1.0,0.0
785,144353,0,0,0.99,0.01
786,278708,0,0,1.0,0.0
787,87508,0,0,1.0,0.0
788,105717,0,0,1.0,0.0
789,142345,0,0,1.0,0.0
790,16905,0,0,1.0,0.0
791,224528,0,0,1.0,0.0
792,246774,0,0,0.99,0.01
793,282739,0,0,1.0,0.0
794,210823,0,0,0.99,0.01
795,264335,0,0,1.0,0.0
796,94662,0,0,1.0,0.0
797,234046,0,0,1.0,0.0
798,53746,0,0,1.0,0.0
799,248441,0,0,1.0,0.0
800,76103,0,0,1.0,0.0
801,161579,0,0,1.0,0.0
802,249702,0,0,1.0,0.0
803,38684,0,0,1.0,0.0
804,75768,0,0,1.0,0.0
805,263416,0,0,1.0,0.0
806,261188,0,0,1.0,0.0
807,200056,0,0,1.0,0.0
808,30922,0,0,1.0,0.0
809,259485,0,0,0.99,0.01
810,104342,0,0,1.0,0.0
811,97062,0,0,1.0,0.0
812,68457,0,0,1.0,0.0
813,119827,0,0,1.0,0.0
814,33335,0,0,1.0,0.0
815,18328,0,0,1.0,0.0
816,189054,0,0,1.0,0.0
817,8988,0,0,1.0,0.0
818,124215,0,0,1.0,0.0
819,168213,0,0,1.0,0.0
